'Elapsed time','ECG ECG'
'seconds','mV'
31.442,-0.112
31.444,-0.107
31.446,-0.093
31.448,-0.065
31.450,-0.022
31.452,0.039
31.454,0.118
31.456,0.213
31.458,0.318
31.460,0.427
31.462,0.530
31.464,0.618
31.466,0.683
31.468,0.715
31.470,0.707
31.472,0.654
31.474,0.555
31.476,0.415
31.478,0.246
31.480,0.064
31.482,-0.111
31.484,-0.259
31.486,-0.368
31.488,-0.432
31.490,-0.456
31.492,-0.448
31.494,-0.421
31.496,-0.387
31.498,-0.353
31.500,-0.325
31.502,-0.302
31.504,-0.286
31.506,-0.273
31.508,-0.263
31.510,-0.251
31.512,-0.237
31.514,-0.218
31.516,-0.195
31.518,-0.168
31.520,-0.138
31.522,-0.109
31.524,-0.084
31.526,-0.067
31.528,-0.057
31.530,-0.053
31.532,-0.054
31.534,-0.055
31.536,-0.055
31.538,-0.051
31.540,-0.046
31.542,-0.040
31.544,-0.035
31.546,-0.034
31.548,-0.035
31.550,-0.038
31.552,-0.040
31.554,-0.040
31.556,-0.037
31.558,-0.031
31.560,-0.024
31.562,-0.017
31.564,-0.012
31.566,-0.008
31.568,-0.007
31.570,-0.006
31.572,-0.006
31.574,-0.006
31.576,-0.007
31.578,-0.007
31.580,-0.006
31.582,-0.005
31.584,-0.004
31.586,-0.002
31.588,-0.001
31.590,-0.002
31.592,-0.003
31.594,-0.006
31.596,-0.007
31.598,-0.008
31.600,-0.007
31.602,-0.004
31.604,-0.000
31.606,0.002
31.608,0.004
31.610,0.005
31.612,0.005
31.614,0.006
31.616,0.007
31.618,0.011
31.620,0.015
31.622,0.020
31.624,0.026
31.626,0.030
31.628,0.034
31.630,0.036
31.632,0.038
31.634,0.039
31.636,0.041
31.638,0.042
31.640,0.045
31.642,0.048
31.644,0.052
31.646,0.055
31.648,0.058
31.650,0.059
31.652,0.060
31.654,0.062
31.656,0.064
31.658,0.067
31.660,0.071
31.662,0.075
31.664,0.078
31.666,0.082
31.668,0.087
31.670,0.093
31.672,0.100
31.674,0.109
31.676,0.118
31.678,0.126
31.680,0.133
31.682,0.138
31.684,0.143
31.686,0.148
31.688,0.154
31.690,0.162
31.692,0.170
31.694,0.178
31.696,0.185
31.698,0.191
31.700,0.196
31.702,0.201
31.704,0.205
31.706,0.211
31.708,0.218
31.710,0.225
31.712,0.232
31.714,0.239
31.716,0.245
31.718,0.250
31.720,0.253
31.722,0.255
31.724,0.255
31.726,0.253
31.728,0.250
31.730,0.247
31.732,0.243
31.734,0.240
31.736,0.237
31.738,0.234
31.740,0.230
31.742,0.224
31.744,0.216
31.746,0.207
31.748,0.195
31.750,0.182
31.752,0.167
31.754,0.150
31.756,0.132
31.758,0.113
31.760,0.095
31.762,0.080
31.764,0.066
31.766,0.056
31.768,0.047
31.770,0.039
31.772,0.032
31.774,0.023
31.776,0.015
31.778,0.006
31.780,-0.002
31.782,-0.009
31.784,-0.015
31.786,-0.021
31.788,-0.027
31.790,-0.033
31.792,-0.038
31.794,-0.042
31.796,-0.045
31.798,-0.046
31.800,-0.046
31.802,-0.046
31.804,-0.046
31.806,-0.046
31.808,-0.047
31.810,-0.049
31.812,-0.050
31.814,-0.051
31.816,-0.051
31.818,-0.050
31.820,-0.050
31.822,-0.051
31.824,-0.053
31.826,-0.055
31.828,-0.057
31.830,-0.059
31.832,-0.059
31.834,-0.058
31.836,-0.056
31.838,-0.054
31.840,-0.052
31.842,-0.051
31.844,-0.050
31.846,-0.050
31.848,-0.050
31.850,-0.051
31.852,-0.052
31.854,-0.053
31.856,-0.056
31.858,-0.059
31.860,-0.062
31.862,-0.064
31.864,-0.066
31.866,-0.066
31.868,-0.064
31.870,-0.062
31.872,-0.058
31.874,-0.055
31.876,-0.051
31.878,-0.049
31.880,-0.047
31.882,-0.046
31.884,-0.046
31.886,-0.047
31.888,-0.048
31.890,-0.050
31.892,-0.051
31.894,-0.051
31.896,-0.051
31.898,-0.050
31.900,-0.049
31.902,-0.048
31.904,-0.047
31.906,-0.047
31.908,-0.047
31.910,-0.048
31.912,-0.050
31.914,-0.051
31.916,-0.051
31.918,-0.049
31.920,-0.045
31.922,-0.040
31.924,-0.035
31.926,-0.032
31.928,-0.031
31.930,-0.031
31.932,-0.032
31.934,-0.033
31.936,-0.033
31.938,-0.032
31.940,-0.030
31.942,-0.027
31.944,-0.023
31.946,-0.018
31.948,-0.013
31.950,-0.010
31.952,-0.008
31.954,-0.010
31.956,-0.015
31.958,-0.022
31.960,-0.029
31.962,-0.035
31.964,-0.039
31.966,-0.038
31.968,-0.033
31.970,-0.024
31.972,-0.014
31.974,-0.005
31.976,0.003
31.978,0.008
31.980,0.010
31.982,0.010
31.984,0.009
31.986,0.009
31.988,0.010
31.990,0.011
31.992,0.013
31.994,0.015
31.996,0.016
31.998,0.016
32.000,0.015
32.002,0.012
32.004,0.008
32.006,0.001
32.008,-0.007
32.010,-0.018
32.012,-0.031
32.014,-0.044
32.016,-0.057
32.018,-0.066
32.020,-0.072
32.022,-0.073
32.024,-0.072
32.026,-0.070
32.028,-0.069
32.030,-0.070
32.032,-0.074
32.034,-0.079
32.036,-0.085
32.038,-0.088
32.040,-0.090
32.042,-0.089
32.044,-0.086
32.046,-0.083
32.048,-0.079
32.050,-0.076
32.052,-0.075
32.054,-0.075
32.056,-0.078
32.058,-0.081
32.060,-0.085
32.062,-0.088
32.064,-0.089
32.066,-0.086
32.068,-0.082
32.070,-0.076
32.072,-0.073
32.074,-0.072
32.076,-0.076
32.078,-0.084
32.080,-0.094
32.082,-0.106
32.084,-0.118
32.086,-0.126
32.088,-0.130
32.090,-0.126
32.092,-0.113
32.094,-0.087
32.096,-0.047
32.098,0.010
32.100,0.084
32.102,0.173
32.104,0.275
32.106,0.382
32.108,0.486
32.110,0.578
32.112,0.650
32.114,0.694
32.116,0.703
32.118,0.670
32.120,0.595
32.122,0.478
32.124,0.328
32.126,0.157
32.128,-0.016
32.130,-0.172
32.132,-0.296
32.134,-0.379
32.136,-0.421
32.138,-0.428
32.140,-0.412
32.142,-0.383
32.144,-0.352
32.146,-0.324
32.148,-0.301
32.150,-0.284
32.152,-0.271
32.154,-0.261
32.156,-0.251
32.158,-0.239
32.160,-0.223
32.162,-0.203
32.164,-0.178
32.166,-0.150
32.168,-0.120
32.170,-0.093
32.172,-0.073
32.174,-0.061
32.176,-0.057
32.178,-0.059
32.180,-0.063
32.182,-0.065
32.184,-0.064
32.186,-0.059
32.188,-0.052
32.190,-0.044
32.192,-0.038
32.194,-0.034
32.196,-0.031
32.198,-0.031
32.200,-0.030
32.202,-0.029
32.204,-0.027
32.206,-0.024
32.208,-0.021
32.210,-0.020
32.212,-0.019
32.214,-0.021
32.216,-0.023
32.218,-0.025
32.220,-0.026
32.222,-0.025
32.224,-0.022
32.226,-0.018
32.228,-0.014
32.230,-0.011
32.232,-0.010
32.234,-0.010
32.236,-0.010
32.238,-0.011
32.240,-0.012
32.242,-0.012
32.244,-0.011
32.246,-0.009
32.248,-0.005
32.250,-0.001
32.252,0.003
32.254,0.006
32.256,0.007
32.258,0.007
32.260,0.006
32.262,0.005
32.264,0.006
32.266,0.007
32.268,0.010
32.270,0.013
32.272,0.015
32.274,0.018
32.276,0.021
32.278,0.024
32.280,0.028
32.282,0.032
32.284,0.034
32.286,0.034
32.288,0.032
32.290,0.029
32.292,0.028
32.294,0.029
32.296,0.032
32.298,0.037
32.300,0.042
32.302,0.047
32.304,0.053
32.306,0.058
32.308,0.065
32.310,0.072
32.312,0.078
32.314,0.084
32.316,0.087
32.318,0.088
32.320,0.087
32.322,0.086
32.324,0.087
32.326,0.091
32.328,0.098
32.330,0.107
32.332,0.116
32.334,0.126
32.336,0.134
32.338,0.142
32.340,0.150
32.342,0.157
32.344,0.164
32.346,0.169
32.348,0.172
32.350,0.174
32.352,0.176
32.354,0.178
32.356,0.182
32.358,0.190
32.360,0.199
32.362,0.209
32.364,0.218
32.366,0.224
32.368,0.227
32.370,0.228
32.372,0.227
32.374,0.225
32.376,0.225
32.378,0.224
32.380,0.223
32.382,0.220
32.384,0.215
32.386,0.206
32.388,0.195
32.390,0.182
32.392,0.169
32.394,0.156
32.396,0.142
32.398,0.129
32.400,0.116
32.402,0.102
32.404,0.087
32.406,0.073
32.408,0.060
32.410,0.048
32.412,0.039
32.414,0.030
32.416,0.022
32.418,0.013
32.420,0.004
32.422,-0.007
32.424,-0.017
32.426,-0.025
32.428,-0.032
32.430,-0.036
32.432,-0.039
32.434,-0.041
32.436,-0.044
32.438,-0.046
32.440,-0.049
32.442,-0.050
32.444,-0.051
32.446,-0.050
32.448,-0.049
32.450,-0.050
32.452,-0.051
32.454,-0.054
32.456,-0.059
32.458,-0.064
32.460,-0.069
32.462,-0.072
32.464,-0.074
32.466,-0.073
32.468,-0.070
32.470,-0.067
32.472,-0.063
32.474,-0.061
32.476,-0.061
32.478,-0.064
32.480,-0.069
32.482,-0.073
32.484,-0.077
32.486,-0.079
32.488,-0.079
32.490,-0.077
32.492,-0.073
32.494,-0.070
32.496,-0.067
32.498,-0.065
32.500,-0.063
32.502,-0.063
32.504,-0.063
32.506,-0.064
32.508,-0.065
32.510,-0.066
32.512,-0.067
32.514,-0.068
32.516,-0.067
32.518,-0.067
32.520,-0.065
32.522,-0.064
32.524,-0.062
32.526,-0.061
32.528,-0.061
32.530,-0.062
32.532,-0.065
32.534,-0.067
32.536,-0.070
32.538,-0.072
32.540,-0.072
32.542,-0.072
32.544,-0.070
32.546,-0.069
32.548,-0.068
32.550,-0.068
32.552,-0.068
32.554,-0.068
32.556,-0.066
32.558,-0.064
32.560,-0.061
32.562,-0.057
32.564,-0.054
32.566,-0.053
32.568,-0.052
32.570,-0.052
32.572,-0.052
32.574,-0.051
32.576,-0.050
32.578,-0.050
32.580,-0.051
32.582,-0.054
32.584,-0.057
32.586,-0.059
32.588,-0.060
32.590,-0.060
32.592,-0.058
32.594,-0.055
32.596,-0.053
32.598,-0.051
32.600,-0.050
32.602,-0.050
32.604,-0.050
32.606,-0.050
32.608,-0.050
32.610,-0.049
32.612,-0.048
32.614,-0.047
32.616,-0.046
32.618,-0.044
32.620,-0.042
32.622,-0.041
32.624,-0.041
32.626,-0.042
32.628,-0.044
32.630,-0.047
32.632,-0.049
32.634,-0.050
32.636,-0.047
32.638,-0.042
32.640,-0.034
32.642,-0.025
32.644,-0.017
32.646,-0.010
32.648,-0.005
32.650,-0.002
32.652,0.001
32.654,0.004
32.656,0.008
32.658,0.012
32.660,0.017
32.662,0.020
32.664,0.022
32.666,0.021
32.668,0.019
32.670,0.016
32.672,0.012
32.674,0.006
32.676,0.000
32.678,-0.007
32.680,-0.016
32.682,-0.025
32.684,-0.034
32.686,-0.042
32.688,-0.049
32.690,-0.056
32.692,-0.062
32.694,-0.068
32.696,-0.074
32.698,-0.079
32.700,-0.082
32.702,-0.084
32.704,-0.084
32.706,-0.083
32.708,-0.082
32.710,-0.083
32.712,-0.084
32.714,-0.085
32.716,-0.086
32.718,-0.085
32.720,-0.083
32.722,-0.081
32.724,-0.080
32.726,-0.080
32.728,-0.084
32.730,-0.089
32.732,-0.094
32.734,-0.096
32.736,-0.094
32.738,-0.088
32.740,-0.080
32.742,-0.072
32.744,-0.067
32.746,-0.068
32.748,-0.074
32.750,-0.085
32.752,-0.098
32.754,-0.112
32.756,-0.123
32.758,-0.131
32.760,-0.132
32.762,-0.127
32.764,-0.113
32.766,-0.087
32.768,-0.046
32.770,0.011
32.772,0.086
32.774,0.177
32.776,0.280
32.778,0.387
32.780,0.490
32.782,0.582
32.784,0.653
32.786,0.699
32.788,0.713
32.790,0.690
32.792,0.625
32.794,0.519
32.796,0.375
32.798,0.205
32.800,0.028
32.802,-0.137
32.804,-0.271
32.806,-0.364
32.808,-0.413
32.810,-0.425
32.812,-0.411
32.814,-0.384
32.816,-0.355
32.818,-0.328
32.820,-0.305
32.822,-0.288
32.824,-0.274
32.826,-0.261
32.828,-0.249
32.830,-0.235
32.832,-0.216
32.834,-0.193
32.836,-0.165
32.838,-0.134
32.840,-0.105
32.842,-0.081
32.844,-0.064
32.846,-0.057
32.848,-0.058
32.850,-0.063
32.852,-0.070
32.854,-0.074
32.856,-0.075
32.858,-0.071
32.860,-0.063
32.862,-0.054
32.864,-0.045
32.866,-0.039
32.868,-0.037
32.870,-0.038
32.872,-0.041
32.874,-0.044
32.876,-0.045
32.878,-0.044
32.880,-0.041
32.882,-0.036
32.884,-0.031
32.886,-0.027
32.888,-0.025
32.890,-0.025
32.892,-0.026
32.894,-0.026
32.896,-0.025
32.898,-0.023
32.900,-0.020
32.902,-0.017
32.904,-0.014
32.906,-0.014
32.908,-0.015
32.910,-0.017
32.912,-0.018
32.914,-0.018
32.916,-0.017
32.918,-0.013
32.920,-0.009
32.922,-0.005
32.924,-0.002
32.926,-0.002
32.928,-0.003
32.930,-0.005
32.932,-0.005
32.934,-0.004
32.936,-0.002
32.938,0.002
32.940,0.006
32.942,0.009
32.944,0.010
32.946,0.012
32.948,0.014
32.950,0.017
32.952,0.020
32.954,0.024
32.956,0.028
32.958,0.030
32.960,0.032
32.962,0.034
32.964,0.036
32.966,0.038
32.968,0.041
32.970,0.045
32.972,0.048
32.974,0.052
32.976,0.055
32.978,0.058
32.980,0.062
32.982,0.066
32.984,0.070
32.986,0.075
32.988,0.081
32.990,0.088
32.992,0.094
32.994,0.099
32.996,0.101
32.998,0.103
33.000,0.105
33.002,0.108
33.004,0.115
33.006,0.124
33.008,0.135
33.010,0.146
33.012,0.156
33.014,0.164
33.016,0.171
33.018,0.178
33.020,0.185
33.022,0.193
33.024,0.199
33.026,0.205
33.028,0.208
33.030,0.210
33.032,0.212
33.034,0.216
33.036,0.221
33.038,0.229
33.040,0.237
33.042,0.245
33.044,0.252
33.046,0.255
33.048,0.255
33.050,0.252
33.052,0.248
33.054,0.242
33.056,0.234
33.058,0.225
33.060,0.215
33.062,0.203
33.064,0.190
33.066,0.177
33.068,0.164
33.070,0.153
33.072,0.143
33.074,0.134
33.076,0.123
33.078,0.111
33.080,0.098
33.082,0.084
33.084,0.070
33.086,0.056
33.088,0.044
33.090,0.033
33.092,0.025
33.094,0.018
33.096,0.012
33.098,0.006
33.100,0.001
33.102,-0.005
33.104,-0.012
33.106,-0.019
33.108,-0.026
33.110,-0.031
33.112,-0.035
33.114,-0.036
33.116,-0.037
33.118,-0.037
33.120,-0.038
33.122,-0.039
33.124,-0.040
33.126,-0.042
33.128,-0.044
33.130,-0.047
33.132,-0.049
33.134,-0.053
33.136,-0.056
33.138,-0.059
33.140,-0.060
33.142,-0.059
33.144,-0.057
33.146,-0.053
33.148,-0.048
33.150,-0.045
33.152,-0.043
33.154,-0.043
33.156,-0.046
33.158,-0.049
33.160,-0.053
33.162,-0.055
33.164,-0.056
33.166,-0.055
33.168,-0.054
33.170,-0.052
33.172,-0.051
33.174,-0.051
33.176,-0.051
33.178,-0.052
33.180,-0.052
33.182,-0.051
33.184,-0.050
33.186,-0.050
33.188,-0.049
33.190,-0.050
33.192,-0.050
33.194,-0.051
33.196,-0.051
33.198,-0.050
33.200,-0.048
33.202,-0.046
33.204,-0.043
33.206,-0.041
33.208,-0.039
33.210,-0.037
33.212,-0.037
33.214,-0.037
33.216,-0.038
33.218,-0.041
33.220,-0.045
33.222,-0.049
33.224,-0.054
33.226,-0.058
33.228,-0.061
33.230,-0.062
33.232,-0.063
33.234,-0.062
33.236,-0.059
33.238,-0.056
33.240,-0.052
33.242,-0.048
33.244,-0.045
33.246,-0.042
33.248,-0.041
33.250,-0.041
33.252,-0.041
33.254,-0.043
33.256,-0.044
33.258,-0.044
33.260,-0.043
33.262,-0.042
33.264,-0.040
33.266,-0.040
33.268,-0.040
33.270,-0.041
33.272,-0.042
33.274,-0.043
33.276,-0.044
33.278,-0.046
33.280,-0.048
33.282,-0.050
33.284,-0.051
33.286,-0.052
33.288,-0.052
33.290,-0.051
33.292,-0.050
33.294,-0.048
33.296,-0.046
33.298,-0.045
33.300,-0.044
33.302,-0.043
33.304,-0.043
33.306,-0.045
33.308,-0.046
33.310,-0.047
33.312,-0.048
33.314,-0.047
33.316,-0.045
33.318,-0.043
33.320,-0.041
33.322,-0.039
33.324,-0.038
33.326,-0.037
33.328,-0.035
33.330,-0.033
33.332,-0.030
33.334,-0.027
33.336,-0.025
33.338,-0.023
33.340,-0.022
33.342,-0.022
33.344,-0.023
33.346,-0.024
33.348,-0.024
33.350,-0.024
33.352,-0.023
33.354,-0.021
33.356,-0.018
33.358,-0.015
33.360,-0.009
33.362,-0.003
33.364,0.003
33.366,0.010
33.368,0.016
33.370,0.021
33.372,0.026
33.374,0.030
33.376,0.034
33.378,0.036
33.380,0.038
33.382,0.038
33.384,0.037
33.386,0.034
33.388,0.030
33.390,0.024
33.392,0.018
33.394,0.012
33.396,0.005
33.398,-0.003
33.400,-0.012
33.402,-0.021
33.404,-0.031
33.406,-0.041
33.408,-0.049
33.410,-0.054
33.412,-0.057
33.414,-0.057
33.416,-0.057
33.418,-0.056
33.420,-0.057
33.422,-0.060
33.424,-0.065
33.426,-0.070
33.428,-0.074
33.430,-0.077
33.432,-0.077
33.434,-0.074
33.436,-0.070
33.438,-0.065
33.440,-0.062
33.442,-0.062
33.444,-0.064
33.446,-0.067
33.448,-0.071
33.450,-0.075
33.452,-0.076
33.454,-0.075
33.456,-0.071
33.458,-0.067
33.460,-0.063
33.462,-0.062
33.464,-0.064
33.466,-0.070
33.468,-0.081
33.470,-0.093
33.472,-0.104
33.474,-0.113
33.476,-0.116
33.478,-0.112
33.480,-0.098
33.482,-0.073
33.484,-0.032
33.486,0.026
33.488,0.103
33.490,0.197
33.492,0.302
33.494,0.412
33.496,0.518
33.498,0.610
33.500,0.682
33.502,0.727
33.504,0.740
33.506,0.715
33.508,0.648
33.510,0.539
33.512,0.392
33.514,0.217
33.516,0.035
33.518,-0.136
33.520,-0.277
33.522,-0.376
33.524,-0.431
33.526,-0.448
33.528,-0.436
33.530,-0.410
33.532,-0.378
33.534,-0.348
33.536,-0.322
33.538,-0.301
33.540,-0.283
33.542,-0.268
33.544,-0.252
33.546,-0.235
33.548,-0.215
33.550,-0.191
33.552,-0.164
33.554,-0.136
33.556,-0.108
33.558,-0.085
33.560,-0.068
33.562,-0.060
33.564,-0.059
33.566,-0.062
33.568,-0.068
33.570,-0.072
33.572,-0.073
33.574,-0.069
33.576,-0.062
33.578,-0.053
33.580,-0.046
33.582,-0.042
33.584,-0.042
33.586,-0.046
33.588,-0.050
33.590,-0.052
33.592,-0.050
33.594,-0.045
33.596,-0.039
33.598,-0.032
33.600,-0.028
33.602,-0.027
33.604,-0.029
33.606,-0.034
33.608,-0.037
33.610,-0.039
33.612,-0.038
33.614,-0.034
33.616,-0.028
33.618,-0.022
33.620,-0.018
33.622,-0.016
33.624,-0.016
33.626,-0.018
33.628,-0.021
33.630,-0.024
33.632,-0.025
33.634,-0.025
33.636,-0.023
33.638,-0.019
33.640,-0.015
33.642,-0.011
33.644,-0.007
33.646,-0.004
33.648,-0.002
33.650,-0.000
33.652,0.000
33.654,0.000
33.656,-0.000
33.658,-0.000
33.660,0.001
33.662,0.002
33.664,0.004
33.666,0.007
33.668,0.009
33.670,0.011
33.672,0.012
33.674,0.015
33.676,0.017
33.678,0.021
33.680,0.025
33.682,0.029
33.684,0.033
33.686,0.037
33.688,0.042
33.690,0.047
33.692,0.053
33.694,0.060
33.696,0.066
33.698,0.072
33.700,0.076
33.702,0.079
33.704,0.080
33.706,0.082
33.708,0.085
33.710,0.090
33.712,0.097
33.714,0.105
33.716,0.114
33.718,0.122
33.720,0.130
33.722,0.137
33.724,0.143
33.726,0.149
33.728,0.155
33.730,0.161
33.732,0.167
33.734,0.173
33.736,0.178
33.738,0.184
33.740,0.191
33.742,0.199
33.744,0.207
33.746,0.216
33.748,0.225
33.750,0.231
33.752,0.235
33.754,0.236
33.756,0.237
33.758,0.237
33.760,0.238
33.762,0.239
33.764,0.242
33.766,0.245
33.768,0.246
33.770,0.245
33.772,0.242
33.774,0.235
33.776,0.228
33.778,0.219
33.780,0.210
33.782,0.201
33.784,0.191
33.786,0.179
33.788,0.164
33.790,0.147
33.792,0.129
33.794,0.110
33.796,0.092
33.798,0.076
33.800,0.062
33.802,0.049
33.804,0.038
33.806,0.027
33.808,0.018
33.810,0.010
33.812,0.002
33.814,-0.004
33.816,-0.009
33.818,-0.013
33.820,-0.016
33.822,-0.020
33.824,-0.023
33.826,-0.027
33.828,-0.032
33.830,-0.037
33.832,-0.041
33.834,-0.044
33.836,-0.047
33.838,-0.048
33.840,-0.050
33.842,-0.052
33.844,-0.054
33.846,-0.056
33.848,-0.057
33.850,-0.058
33.852,-0.057
33.854,-0.055
33.856,-0.054
33.858,-0.053
33.860,-0.053
33.862,-0.054
33.864,-0.054
33.866,-0.053
33.868,-0.052
33.870,-0.051
33.872,-0.051
33.874,-0.052
33.876,-0.054
33.878,-0.058
33.880,-0.061
33.882,-0.064
33.884,-0.066
33.886,-0.066
33.888,-0.065
33.890,-0.064
33.892,-0.062
33.894,-0.060
33.896,-0.058
33.898,-0.056
33.900,-0.054
33.902,-0.052
33.904,-0.049
33.906,-0.047
33.908,-0.044
33.910,-0.042
33.912,-0.041
33.914,-0.041
33.916,-0.043
33.918,-0.045
33.920,-0.048
33.922,-0.051
33.924,-0.053
33.926,-0.055
33.928,-0.056
33.930,-0.056
33.932,-0.055
33.934,-0.054
33.936,-0.051
33.938,-0.048
33.940,-0.047
33.942,-0.047
33.944,-0.050
33.946,-0.053
33.948,-0.057
33.950,-0.061
33.952,-0.062
33.954,-0.061
33.956,-0.060
33.958,-0.057
33.960,-0.055
33.962,-0.054
33.964,-0.053
33.966,-0.054
33.968,-0.054
33.970,-0.055
33.972,-0.057
33.974,-0.059
33.976,-0.061
33.978,-0.064
33.980,-0.066
33.982,-0.067
33.984,-0.066
33.986,-0.065
33.988,-0.063
33.990,-0.061
33.992,-0.060
33.994,-0.059
33.996,-0.060
33.998,-0.060
34.000,-0.061
34.002,-0.061
34.004,-0.062
34.006,-0.064
34.008,-0.066
34.010,-0.068
34.012,-0.071
34.014,-0.073
34.016,-0.074
34.018,-0.074
34.020,-0.073
34.022,-0.070
34.024,-0.068
34.026,-0.065
34.028,-0.063
34.030,-0.061
34.032,-0.059
34.034,-0.056
34.036,-0.054
34.038,-0.052
34.040,-0.053
34.042,-0.056
34.044,-0.061
34.046,-0.067
34.048,-0.073
34.050,-0.076
34.052,-0.076
34.054,-0.074
34.056,-0.071
34.058,-0.068
34.060,-0.067
34.062,-0.067
34.064,-0.067
34.066,-0.066
34.068,-0.063
34.070,-0.060
34.072,-0.056
34.074,-0.053
34.076,-0.051
34.078,-0.050
34.080,-0.051
34.082,-0.050
34.084,-0.049
34.086,-0.046
34.088,-0.043
34.090,-0.040
34.092,-0.039
34.094,-0.039
34.096,-0.040
34.098,-0.040
34.100,-0.038
34.102,-0.033
34.104,-0.025
34.106,-0.017
34.108,-0.008
34.110,0.000
34.112,0.007
34.114,0.011
34.116,0.014
34.118,0.017
34.120,0.019
34.122,0.022
34.124,0.026
34.126,0.029
34.128,0.031
34.130,0.032
34.132,0.031
34.134,0.028
34.136,0.025
34.138,0.021
34.140,0.017
34.142,0.013
34.144,0.007
34.146,-0.001
34.148,-0.012
34.150,-0.026
34.152,-0.040
34.154,-0.054
34.156,-0.065
34.158,-0.072
34.160,-0.076
34.162,-0.076
34.164,-0.075
34.166,-0.074
34.168,-0.074
34.170,-0.074
34.172,-0.077
34.174,-0.080
34.176,-0.083
34.178,-0.086
34.180,-0.086
34.182,-0.084
34.184,-0.080
34.186,-0.075
34.188,-0.071
34.190,-0.069
34.192,-0.071
34.194,-0.076
34.196,-0.083
34.198,-0.091
34.200,-0.096
34.202,-0.098
34.204,-0.097
34.206,-0.092
34.208,-0.085
34.210,-0.078
34.212,-0.072
34.214,-0.071
34.216,-0.075
34.218,-0.085
34.220,-0.097
34.222,-0.112
34.224,-0.124
34.226,-0.132
34.228,-0.132
34.230,-0.122
34.232,-0.100
34.234,-0.064
34.236,-0.011
34.238,0.060
34.240,0.149
34.242,0.252
34.244,0.362
34.246,0.471
34.248,0.569
34.250,0.648
34.252,0.701
34.254,0.722
34.256,0.705
34.258,0.645
34.260,0.540
34.262,0.395
34.264,0.222
34.266,0.037
34.268,-0.137
34.270,-0.283
34.272,-0.387
34.274,-0.447
34.276,-0.467
34.278,-0.459
34.280,-0.435
34.282,-0.404
34.284,-0.374
34.286,-0.347
34.288,-0.325
34.290,-0.308
34.292,-0.293
34.294,-0.279
34.296,-0.264
34.298,-0.246
34.300,-0.223
34.302,-0.196
34.304,-0.165
34.306,-0.134
34.308,-0.107
34.310,-0.087
34.312,-0.077
34.314,-0.074
34.316,-0.076
34.318,-0.079
34.320,-0.080
34.322,-0.078
34.324,-0.071
34.326,-0.062
34.328,-0.053
34.330,-0.046
34.332,-0.042
34.334,-0.041
34.336,-0.043
34.338,-0.046
34.340,-0.047
34.342,-0.045
34.344,-0.042
34.346,-0.036
34.348,-0.029
34.350,-0.024
34.352,-0.020
34.354,-0.018
34.356,-0.020
34.358,-0.023
34.360,-0.026
34.362,-0.029
34.364,-0.030
34.366,-0.028
34.368,-0.024
34.370,-0.018
34.372,-0.010
34.374,-0.004
34.376,0.000
34.378,0.002
34.380,0.002
34.382,-0.000
34.384,-0.002
34.386,-0.004
34.388,-0.005
34.390,-0.005
34.392,-0.004
34.394,-0.003
34.396,-0.001
34.398,0.002
34.400,0.005
34.402,0.010
34.404,0.015
34.406,0.021
34.408,0.026
34.410,0.030
34.412,0.033
34.414,0.035
34.416,0.036
34.418,0.038
34.420,0.040
34.422,0.042
34.424,0.046
34.426,0.050
34.428,0.054
34.430,0.057
34.432,0.060
34.434,0.061
34.436,0.061
34.438,0.061
34.440,0.061
34.442,0.063
34.444,0.067
34.446,0.073
34.448,0.081
34.450,0.090
34.452,0.098
34.454,0.106
34.456,0.113
34.458,0.120
34.460,0.127
34.462,0.133
34.464,0.137
34.466,0.140
34.468,0.141
34.470,0.142
34.472,0.144
34.474,0.148
34.476,0.154
34.478,0.164
34.480,0.176
34.482,0.189
34.484,0.200
34.486,0.210
34.488,0.216
34.490,0.220
34.492,0.222
34.494,0.223
34.496,0.225
34.498,0.229
34.500,0.234
34.502,0.240
34.504,0.247
34.506,0.253
34.508,0.258
34.510,0.261
34.512,0.264
34.514,0.265
34.516,0.266
34.518,0.266
34.520,0.265
34.522,0.263
34.524,0.260
34.526,0.254
34.528,0.246
34.530,0.236
34.532,0.225
34.534,0.211
34.536,0.197
34.538,0.183
34.540,0.169
34.542,0.155
34.544,0.141
34.546,0.128
34.548,0.116
34.550,0.106
34.552,0.097
34.554,0.087
34.556,0.077
34.558,0.066
34.560,0.054
34.562,0.041
34.564,0.028
34.566,0.018
34.568,0.011
34.570,0.006
34.572,0.002
34.574,-0.000
34.576,-0.003
34.578,-0.006
34.580,-0.010
34.582,-0.013
34.584,-0.017
34.586,-0.019
34.588,-0.021
34.590,-0.021
34.592,-0.020
34.594,-0.018
34.596,-0.016
34.598,-0.017
34.600,-0.020
34.602,-0.026
34.604,-0.033
34.606,-0.040
34.608,-0.046
34.610,-0.050
34.612,-0.050
34.614,-0.048
34.616,-0.045
34.618,-0.040
34.620,-0.036
34.622,-0.033
34.624,-0.031
34.626,-0.031
34.628,-0.032
34.630,-0.034
34.632,-0.037
34.634,-0.040
34.636,-0.043
34.638,-0.045
34.640,-0.045
34.642,-0.044
34.644,-0.043
34.646,-0.040
34.648,-0.038
34.650,-0.037
34.652,-0.037
34.654,-0.038
34.656,-0.039
34.658,-0.041
34.660,-0.041
34.662,-0.041
34.664,-0.042
34.666,-0.042
34.668,-0.042
34.670,-0.042
